round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.7625,41.8079,99.8117,2.5822,0.0000,52.3404,2.5703,10.0000,52.6600
8,2.1155,31.1688,100.0000,2.3347,0.0000,53.1818,2.3264,10.0000,50.0000
12,2.2821,6.6288,69.8864,2.3168,26.2411,46.3019,2.3195,10.0000,50.6300
16,3.8220,21.4552,78.8246,4.7140,6.5175,45.9144,5.1825,10.0000,53.5600
20,1.9582,37.3563,81.3793,2.7321,16.6352,33.0813,2.5202,15.6900,52.7700
24,2.0093,25.1236,90.4055,2.4151,15.0461,65.1996,2.5125,14.4200,52.8000
28,2.2515,24.3528,55.0336,2.1697,37.8920,66.2021,2.2794,13.8600,55.0100
32,2.1517,16.1053,75.1579,2.1898,19.7908,75.5430,2.2185,17.8400,63.6200
36,2.1466,25.8478,67.0944,2.2519,7.6004,64.8208,2.2481,12.8600,61.6700
40,2.0854,35.2295,78.0439,2.1612,20.2983,81.6901,2.1879,16.4700,69.2200
44,2.0538,30.3922,76.2527,2.1724,25.1194,67.4308,2.1567,20.4300,70.3500
48,2.0642,18.7259,91.1197,2.1879,2.4678,67.9185,2.1448,14.7100,74.9300
52,1.9750,28.5019,77.8210,2.0917,25.4276,77.8791,2.2232,16.0900,71.2700
56,2.1420,27.4209,82.2627,2.8764,3.8496,36.7055,2.4571,14.7800,64.7000
60,1.9043,29.3644,77.1710,2.1209,15.6040,75.8389,2.1465,17.7900,71.8500
64,2.0226,13.1405,72.2314,2.2967,10.5309,60.4874,2.2369,14.1500,66.4100
68,2.0232,31.3054,79.8479,2.2213,13.5742,66.2109,2.1502,18.8400,68.8900
72,2.3065,50.0994,85.0895,4.6063,22.3204,55.6906,5.1312,12.2100,64.6700
76,1.9370,32.9283,79.9514,2.1701,21.8695,63.2275,2.1758,11.6300,74.4800
80,2.5888,40.1437,75.2567,4.1846,11.6931,57.2473,3.6121,14.3400,59.5100
84,2.1458,34.5692,80.3708,3.4373,10.8193,52.1008,3.1704,14.7700,59.9300
88,1.8963,27.2816,84.3689,2.0285,25.1366,76.8306,2.3606,10.4200,59.4600
92,1.7345,46.6887,89.9558,2.9043,19.9554,70.1226,3.0627,14.4400,67.1200
96,1.9670,33.9806,81.5534,2.1358,16.7868,74.9743,2.2138,14.9400,69.1300
100,1.6521,43.1250,87.5000,2.4768,24.5357,65.2981,2.8100,14.6500,71.3700
104,1.9524,31.1828,82.2581,2.2425,19.4231,62.5962,2.1814,19.6400,68.4200
108,1.7271,37.1822,90.6780,2.1261,22.3868,80.0823,2.1239,19.2400,75.0200
112,1.8647,30.0527,89.2794,2.0210,24.0328,80.3048,2.0580,20.6600,77.7500
116,1.5536,39.6770,93.7716,2.6391,10.8359,80.1858,2.3433,21.0700,70.9100
120,2.4209,31.5502,81.6594,2.6752,27.0630,57.4091,3.5921,15.5800,65.1400
124,1.5188,40.5319,96.1702,2.1563,15.1911,81.1743,2.2421,17.4800,71.0500
128,1.6243,48.6210,88.6619,2.1398,18.3764,75.1115,2.1612,20.6300,73.9100
132,2.0628,24.2757,85.4146,2.8064,9.1163,70.9767,2.7033,16.4300,80.3400
136,1.9015,33.4511,79.3875,2.0454,23.7564,79.5883,2.2762,18.0500,72.5500
140,1.8856,25.1381,90.0552,1.9349,34.6457,79.6588,1.9786,24.3300,80.4900
144,2.0755,16.7779,74.2612,2.2193,19.8208,63.6058,2.1170,16.9100,74.8500
148,2.5253,43.3333,76.3830,4.4066,10.6904,52.3385,3.6000,12.2800,71.7500
152,1.6822,43.9877,91.6752,2.2163,12.1681,71.7920,1.9197,24.2200,84.1100
156,2.3070,13.9013,89.1480,3.1257,3.4757,59.8808,2.7863,13.8300,66.9500
160,1.5661,44.2342,92.9730,2.0790,31.9372,69.5462,2.2410,18.7300,74.9300
164,1.6079,40.1149,89.8851,1.7610,32.3917,86.3465,1.9902,25.9200,79.4800
168,1.8422,31.8737,85.6415,2.4625,20.8880,78.3047,2.4235,17.7200,70.5900
172,1.6111,39.6794,95.8918,2.0920,17.1797,87.1897,2.0427,23.0700,78.7400
176,2.0837,31.8135,92.6425,2.5362,24.9526,81.0247,2.8624,15.9200,74.1500
180,2.1189,25.4237,75.8192,2.5636,9.1358,67.2840,2.4687,13.6200,67.9300
184,1.7449,28.8684,91.5704,2.0547,14.8547,80.7320,2.2869,15.1200,70.1300
188,2.3720,22.4814,84.4115,4.1285,19.0920,91.5017,3.9023,13.3200,72.1100
192,1.8499,23.3333,87.0833,2.2259,11.1917,76.2694,2.0091,20.8700,81.8900
196,1.6367,35.1562,93.4152,2.4908,12.1339,51.6736,2.1084,22.1500,74.8900
200,1.7823,35.4346,85.0048,1.8422,26.0820,89.1800,2.0081,24.0900,80.9400
204,2.1263,28.1690,87.4245,2.4948,19.7279,66.4723,2.5639,18.7300,76.5100
208,1.6187,33.4322,94.8566,2.6889,2.0110,63.6197,2.2863,18.7500,73.3700
212,2.4608,33.3670,91.1021,3.0430,25.5257,73.6041,3.0556,19.5400,78.5500
216,2.0686,33.6673,97.3948,3.0959,11.7585,91.3136,3.5841,11.3800,66.6200
220,1.6387,39.1133,93.0049,1.9193,34.0573,80.0592,1.9706,25.6200,80.7600
224,1.8083,39.5075,87.4732,1.9486,23.4918,88.2084,2.6347,17.0600,75.5100
228,1.9633,36.0454,85.7143,2.0620,26.5552,74.3733,2.3437,20.3700,75.7600
232,1.5801,45.8370,92.9886,1.8804,30.2752,85.3211,1.8601,30.3600,83.5400
236,1.5973,52.1542,98.8662,3.4049,36.1224,68.7755,4.1090,17.5500,66.7600
240,1.9167,20.7143,86.9388,1.9882,26.5233,87.0072,2.0383,21.1100,85.1900
244,1.7607,37.5546,89.9563,1.9551,24.4467,85.0101,1.9404,25.6000,81.7700
248,1.5626,35.4563,91.1597,2.4814,20.5479,72.8963,2.3434,22.3800,78.5500
252,2.0763,46.3442,91.4511,4.8381,10.9578,67.1266,4.3204,18.5800,70.7400
256,1.4302,43.5080,96.8109,1.8974,36.6667,78.5417,2.1324,21.5100,80.3400
260,1.5960,39.6694,91.4256,2.2212,26.9674,69.8656,2.1261,22.5500,77.0300
264,1.8737,30.7287,82.8797,1.8771,25.4732,82.4921,1.8407,28.8600,86.0900
268,2.4074,26.2253,84.8667,2.7601,11.7057,73.6901,2.5087,15.8200,76.7300
272,1.6433,41.8042,94.9395,2.8399,7.2449,80.3061,2.6549,20.8900,76.8800
276,1.4241,52.2876,94.2110,2.0413,21.8062,80.9471,2.0243,26.4800,85.0300
280,1.7322,39.6166,87.3269,2.0430,27.9516,84.2583,2.3944,21.0600,79.4600
284,1.8237,34.6856,83.8742,1.7954,37.5600,84.3420,1.7980,31.1400,85.6600
288,3.0130,22.9958,75.8439,3.8025,8.2627,68.3263,3.1831,18.7100,72.3500
292,2.0776,22.6913,84.6086,2.0582,25.4321,82.0988,2.0696,23.6900,81.7600
296,2.1051,31.7574,82.4264,2.4194,22.9452,76.4840,2.5159,19.7300,71.9200
300,1.7791,34.9328,89.0595,1.9111,17.9704,93.0233,2.1647,19.4100,77.9300
304,1.7642,41.4520,92.0375,2.2947,27.4052,87.6579,2.5437,23.2600,81.7000
308,1.4916,43.0834,94.4034,1.9658,25.3301,83.1933,1.9675,27.6100,84.5400
312,1.9160,36.3548,88.0117,2.7687,15.4015,80.8581,2.5364,20.5400,84.6500
316,1.9100,31.4961,94.3132,2.2081,32.1109,81.5742,2.6035,21.6500,74.7000
320,1.6170,42.1354,97.6168,2.3070,27.5716,89.8197,2.6952,23.0200,75.4500
324,1.8339,45.7875,91.0867,3.7722,30.0345,64.7871,3.5754,19.3800,77.8800
328,1.3049,55.8907,95.6645,2.2806,23.4872,78.4615,2.0325,26.8100,85.3200
332,2.4334,25.6972,75.4980,2.7329,17.5824,77.4115,2.7434,20.7300,72.3100
336,1.9383,46.7105,84.4925,2.4897,43.4334,65.1032,3.4321,18.9100,76.0400
340,1.6397,41.3828,89.4790,2.4150,11.7092,66.1001,1.9674,26.8300,81.2100
344,1.6403,32.4771,94.2202,2.2465,22.2132,69.8129,1.8734,30.3100,85.1600
348,1.5732,44.3386,94.8148,1.9667,39.6875,75.2083,2.3370,21.5700,77.7000
352,1.7210,34.4884,89.1914,1.7383,28.6154,91.4872,1.7617,32.5200,87.9400
356,1.6779,43.6950,92.2776,2.7145,18.1485,63.7030,2.5978,24.6500,79.2300
360,1.4836,40.0211,92.8194,2.0274,19.6020,75.3234,1.8634,28.4700,85.7100
364,1.4738,44.2589,96.9729,1.9624,35.8255,87.9543,2.3283,27.7400,79.8800
368,1.6290,36.2857,91.9048,1.9983,34.2304,83.2077,1.8792,27.6500,87.0800
372,1.5620,42.7509,91.5737,2.2229,6.2281,82.0154,1.8032,29.1800,88.0600
376,1.5529,43.7558,91.4894,1.5544,40.6371,89.8649,1.7425,33.3200,89.0400
